"Chr","KRAB_ZNFs","TEs","distance","pos_or_neg"
"3141","7","ZNF746","AluSq2",80480845,"neg"
"3142","7","ZNF746","AluSq2",80465018,"neg"
"3143","7","ZNF746","AluSq2",80455595,"neg"
"3144","7","ZNF746","SATR2",142295501,"neg"
"3145","7","ZNF746","AluSq2",80438130,"neg"
"3146","7","ZNF746","AluSq2",80429353,"neg"
"3147","7","ZNF746","AluSq2",80418180,"neg"
"3148","7","ZNF746","AluSq2",80412833,"neg"
"3149","7","ZNF746","AluSq2",80409912,"neg"
"3150","7","ZNF746","SATR2",142289935,"neg"
"3151","7","ZNF746","AluSq2",80380726,"neg"
"3152","7","ZNF746","AluSq2",80369008,"neg"
"3153","7","ZNF746","AluSq2",80358360,"neg"
"3154","7","ZNF746","AluSq2",80342896,"neg"
"3155","7","ZNF746","AluSq2",148481440,"neg"
"3156","7","ZNF746","AluSq2",80314393,"neg"
"3157","7","ZNF746","AluSq2",80312265,"neg"
"3158","7","ZNF746","AluSq2",80303715,"neg"
"3159","7","ZNF746","AluSq2",80303107,"neg"
"3160","7","ZNF746","UCON5",80293126,"neg"
"3161","7","ZNF746","AluSq2",142277716,"neg"
"3162","7","ZNF746","AluSq2",80227180,"neg"
"3163","7","ZNF746","AluSq2",80222703,"neg"
"3164","7","ZNF746","AluSq2",80220582,"neg"
"3165","7","ZNF746","AluSq2",80216646,"neg"
"3166","7","ZNF746","AluSq2",80214746,"neg"
"3167","7","ZNF746","AluSq2",80207466,"neg"
"3168","7","ZNF746","AluSq2",80206754,"neg"
"3169","7","ZNF746","AluSq2",142273018,"neg"
"3170","7","ZNF746","HERV16-int",80202730,"neg"
"3171","7","ZNF746","AluSq2",80164679,"neg"
"3172","7","ZNF746","AluSq2",80129830,"neg"
"3173","7","ZNF746","AluSq2",80126442,"neg"
"3174","7","ZNF746","SATR2",142261377,"neg"
"3175","7","ZNF746","SATR2",142251163,"neg"
"3176","7","ZNF746","SATR2",142250702,"neg"
"3177","7","ZNF746","AluSq2",79964078,"neg"
"3178","7","ZNF746","AluSq2",79918831,"neg"
"3179","7","ZNF746","AluSq2",79918146,"neg"
"3180","7","ZNF746","AluSq2",142235230,"neg"
"3181","7","ZNF746","AluSq2",79807309,"neg"
"3182","7","ZNF746","AluSq2",79807133,"neg"
"3183","7","ZNF746","AluSq2",79755793,"neg"
"3184","7","ZNF746","AluSq2",79699776,"neg"
"3185","7","ZNF746","AluSq2",79642812,"neg"
"3186","7","ZNF746","MER58C",79618889,"neg"
"3187","7","ZNF746","AluSq2",79594348,"neg"
"3188","7","ZNF746","AluSq2",79564895,"neg"
"3189","7","ZNF746","AluSq2",142208174,"neg"
"3190","7","ZNF746","AluSq2",79553148,"neg"
"3191","7","ZNF746","MER58C",79539067,"neg"
"3192","7","ZNF746","MER58C",79538514,"neg"
"3193","7","ZNF746","AluSq2",79496865,"neg"
"3194","7","ZNF746","AluSq2",142202070,"neg"
"3195","7","ZNF746","AluSq2",79482988,"neg"
"3196","7","ZNF746","AluSq2",79465165,"neg"
"3197","7","ZNF746","AluSq2",142192804,"neg"
"3198","7","ZNF746","ORSL-2a",142188925,"neg"
"3199","7","ZNF746","MER58C",79328411,"neg"
"3200","7","ZNF746","AluSq2",79307535,"neg"
"3201","7","ZNF746","AluSq2",79293735,"neg"
"3202","7","ZNF746","AluSq2",79250337,"neg"
"3203","7","ZNF746","MER125",79248413,"neg"
"3204","7","ZNF746","AluSq2",79244252,"neg"
"3205","7","ZNF746","AluSq2",79150531,"neg"
"3206","7","ZNF746","AluSq2",79028012,"neg"
"3207","7","ZNF746","AluSq2",78983349,"neg"
"3208","7","ZNF746","AluSq2",78977252,"neg"
"3209","7","ZNF746","AluSq2",78848888,"neg"
"3210","7","ZNF746","AluSq2",78804923,"neg"
"3211","7","ZNF746","AluSq2",78775848,"neg"
"3212","7","ZNF746","AluSq2",78766748,"neg"
"3213","7","ZNF746","AluSq2",78765002,"neg"
"3214","7","ZNF746","AluSq2",78761932,"neg"
"3215","7","ZNF746","AluSq2",78753780,"neg"
"3216","7","ZNF746","AluSq2",78674922,"neg"
"3217","7","ZNF746","AluSq2",78672953,"neg"
"3218","7","ZNF746","AluSq2",78665073,"neg"
"3219","7","ZNF746","AluSq2",78619632,"neg"
"3220","7","ZNF746","MER67B",78594250,"neg"
"3221","7","ZNF746","AluSq2",78581843,"neg"
"3222","7","ZNF746","AluSq2",78520997,"neg"
"3223","7","ZNF746","MER101B",78484317,"neg"
"3224","7","ZNF746","AluSq2",78399880,"neg"
"3225","7","ZNF746","LTR58",78331445,"neg"
"3226","7","ZNF746","LTR58",78331048,"neg"
"3227","7","ZNF746","AluSq2",78322490,"neg"
"3228","7","ZNF746","AluSq2",78285801,"neg"
"3229","7","ZNF746","AluSq2",78282933,"neg"
"3230","7","ZNF746","AluSq2",78258053,"neg"
"3231","7","ZNF746","AluSq2",78219792,"neg"
"3232","7","ZNF746","AluSq2",78112404,"neg"
"3233","7","ZNF746","AluSq2",78051194,"neg"
"3234","7","ZNF746","SATR2",142054385,"neg"
"3235","7","ZNF746","AluSq2",78006749,"neg"
"3236","7","ZNF746","AluSq2",77990087,"neg"
"3237","7","ZNF746","AluSq2",77967655,"neg"
"3238","7","ZNF746","AluSq2",77963554,"neg"
"3239","7","ZNF746","AluSq2",77933523,"neg"
"3240","7","ZNF746","AluSq2",77911575,"neg"
"3241","7","ZNF746","AluSq2",77898306,"neg"
"3242","7","ZNF746","AluSq2",77835389,"neg"
"3243","7","ZNF746","AluSq2",77834505,"neg"
"3244","7","ZNF746","HERV16-int",77799147,"neg"
"3245","7","ZNF746","AluSq2",77780686,"neg"
"3246","7","ZNF746","AluSq2",77769153,"neg"
"3247","7","ZNF746","AluSq2",77746806,"neg"
"3248","7","ZNF746","AluSq2",77722281,"neg"
"3249","7","ZNF746","AluSq2",77721070,"neg"
"3250","7","ZNF746","AluSq2",77706776,"neg"
"3251","7","ZNF746","AluSq2",77638978,"neg"
"3252","7","ZNF746","AluSq2",77602760,"neg"
"3253","7","ZNF746","AluSq2",77563032,"neg"
"3254","7","ZNF746","AluSq2",77540523,"neg"
"3255","7","ZNF746","AluSq2",77535795,"neg"
"3256","7","ZNF746","AluSq2",77489289,"neg"
"3257","7","ZNF746","AluSq2",77478625,"neg"
"3258","7","ZNF746","AluSq2",77456502,"neg"
"3259","7","ZNF746","AluSq2",77423752,"neg"
"3260","7","ZNF746","AluSq2",77379281,"neg"
"3261","7","ZNF746","AluSq2",148451153,"neg"
"3262","7","ZNF746","LTR81AB",77315263,"neg"
"3263","7","ZNF746","LTR81AB",77314889,"neg"
"3264","7","ZNF746","MER75A",77194249,"neg"
"3265","7","ZNF746","AluSq2",77187957,"neg"
"3266","7","ZNF746","AluSq2",77173794,"neg"
"3267","7","ZNF746","AluSq2",77166873,"neg"
"3268","7","ZNF746","AluSq2",77164135,"neg"
"3269","7","ZNF746","AluSq2",77161757,"neg"
"3270","7","ZNF746","AluSq2",77136641,"neg"
"3271","7","ZNF746","AluSq2",77127754,"neg"
"3272","7","ZNF746","AluSq2",77114996,"neg"
"3273","7","ZNF746","AluSq2",77108696,"neg"
"3274","7","ZNF746","AluSq2",77103730,"neg"
"3275","7","ZNF746","MER58C",77091534,"neg"
"3276","7","ZNF746","AluSq2",77035452,"neg"
"3277","7","ZNF746","AluSq2",77034420,"neg"
"3278","7","ZNF746","AluSq2",77017442,"neg"
"3279","7","ZNF746","AluSq2",77013843,"neg"
"3280","7","ZNF746","AluSq2",76933615,"neg"
"3281","7","ZNF746","AluSq2",76914624,"neg"
"3282","7","ZNF746","AluSq2",76885831,"neg"
"3283","7","ZNF746","AluSq2",76885277,"neg"
"3284","7","ZNF746","AluSq2",76868774,"neg"
"3285","7","ZNF746","AluSq2",76858707,"neg"
"3286","7","ZNF746","AluSq2",76826148,"neg"
"3287","7","ZNF746","AluSq2",76804755,"neg"
"3288","7","ZNF746","AluSq2",76797215,"neg"
"3289","7","ZNF746","AluSq2",76796910,"neg"
"3290","7","ZNF746","AluSq2",76767477,"neg"
"3291","7","ZNF746","AluSq2",76703043,"neg"
"3292","7","ZNF746","AluSq2",76693957,"neg"
"3293","7","ZNF746","AluSq2",76690250,"neg"
"3294","7","ZNF746","AluSq2",76683971,"neg"
"3295","7","ZNF746","AluSq2",76682211,"neg"
"3296","7","ZNF746","AluSq2",76667712,"neg"
"3297","7","ZNF746","AluSq2",76662274,"neg"
"3298","7","ZNF746","AluSq2",76655909,"neg"
"3299","7","ZNF746","AluSq2",76654149,"neg"
"3300","7","ZNF746","AluSq2",76636142,"neg"
"3301","7","ZNF746","AluSq2",76619367,"neg"
"3302","7","ZNF746","AluSq2",76616159,"neg"
"3303","7","ZNF746","AluSq2",76588352,"neg"
"3304","7","ZNF746","AluSq2",76575447,"neg"
"3305","7","ZNF746","AluSq2",76538391,"neg"
"3306","7","ZNF746","AluSq2",76523317,"neg"
"3307","7","ZNF746","AluSq2",76521782,"neg"
"3308","7","ZNF746","AluSq2",76516857,"neg"
"3309","7","ZNF746","AluSq2",76478155,"neg"
"3310","7","ZNF746","AluSq2",76439706,"neg"
"3311","7","ZNF746","MER58C",141896337,"neg"
"3312","7","ZNF746","AluSq2",76423375,"neg"
"3313","7","ZNF746","AluSq2",76421800,"neg"
"3314","7","ZNF746","AluSq2",76398795,"neg"
"3315","7","ZNF746","AluSq2",76370659,"neg"
"3316","7","ZNF746","AluSq2",76358635,"neg"
"3317","7","ZNF746","AluSq2",76338553,"neg"
"3318","7","ZNF746","AluSq2",76322951,"neg"
"3319","7","ZNF746","AluSq2",76322049,"neg"
"3320","7","ZNF746","AluSq2",76286396,"neg"
"3321","7","ZNF746","AluSq2",76263928,"neg"
"3322","7","ZNF746","AluSq2",76257296,"neg"
"3323","7","ZNF746","AluSq2",76254649,"neg"
"3324","7","ZNF746","AluSq2",76241005,"neg"
"3325","7","ZNF746","AluSq2",76195816,"neg"
"3326","7","ZNF746","AluSq2",76147399,"neg"
"3327","7","ZNF746","AluSq2",76138683,"neg"
"3328","7","ZNF746","AluSq2",76103259,"neg"
"3329","7","ZNF746","AluSq2",76096648,"neg"
"3330","7","ZNF746","AluSq2",76082224,"neg"
"3331","7","ZNF746","AluSq2",76034697,"neg"
"3332","7","ZNF746","AluSq2",76032200,"neg"
"3333","7","ZNF746","AluSq2",76006956,"neg"
"3334","7","ZNF746","AluSq2",75999954,"neg"
"3335","7","ZNF746","AluSq2",148437837,"neg"
"3336","7","ZNF746","AluSq2",75992223,"neg"
"3337","7","ZNF746","AluSq2",75990943,"neg"
"3338","7","ZNF746","AluSq2",75977593,"neg"
"3339","7","ZNF746","AluSq2",75976730,"neg"
"3340","7","ZNF746","AluSq2",75973583,"neg"
"3341","7","ZNF746","AluSq2",75969130,"neg"
"3342","7","ZNF746","AluSq2",75964593,"neg"
"3343","7","ZNF746","AluSq2",75956922,"neg"
"3344","7","ZNF746","AluSq2",75951692,"neg"
"3345","7","ZNF746","AluSq2",75949937,"neg"
"3346","7","ZNF746","AluSq2",75947114,"neg"
"3347","7","ZNF746","AluSq2",75938361,"neg"
"3348","7","ZNF746","AluSq2",75890626,"neg"
"3349","7","ZNF746","AluSq2",75882184,"neg"
"3350","7","ZNF746","AluSq2",75876321,"neg"
"3351","7","ZNF746","AluSq2",75857825,"neg"
"3352","7","ZNF746","MER101",75842938,"neg"
"3353","7","ZNF746","AluSq2",75832389,"neg"
"3354","7","ZNF746","AluSq2",75826780,"neg"
"3355","7","ZNF746","AluSq2",75819661,"neg"
"3356","7","ZNF746","AluSq2",75811326,"neg"
"3357","7","ZNF746","AluSq2",75810816,"neg"
"3358","7","ZNF746","AluSq2",75701064,"neg"
"3359","7","ZNF746","AluSq2",75655805,"neg"
"3360","7","ZNF746","AluSq2",75652388,"neg"
"3361","7","ZNF746","AluSq2",75644728,"neg"
"3362","7","ZNF746","AluSq2",75639122,"neg"
"3363","7","ZNF746","AluSq2",75632194,"neg"
"3364","7","ZNF746","AluSq2",75630719,"neg"
"3365","7","ZNF746","AluSq2",75622325,"neg"
"3366","7","ZNF746","AluSq2",75618634,"neg"
"3367","7","ZNF746","AluSq2",75612965,"neg"
"3368","7","ZNF746","AluSq2",75604559,"neg"
"3369","7","ZNF746","AluSq2",75596810,"neg"
"3370","7","ZNF746","AluSq2",75579154,"neg"
"3371","7","ZNF746","AluSq2",75578307,"neg"
"3372","7","ZNF746","MER75A",75569656,"neg"
"3373","7","ZNF746","AluSq2",75556918,"neg"
"3374","7","ZNF746","AluSq2",75554643,"neg"
"3375","7","ZNF746","AluSq2",75528344,"neg"
"3376","7","ZNF746","AluSq2",75527361,"neg"
"3377","7","ZNF746","AluSq2",75506755,"neg"
"3378","7","ZNF746","AluSq2",75504469,"neg"
"3379","7","ZNF746","AluSq2",75484647,"neg"
"3380","7","ZNF746","AluSq2",75481907,"neg"
"3381","7","ZNF746","AluSq2",75476882,"neg"
"3382","7","ZNF746","AluSq2",75473006,"neg"
"3383","7","ZNF746","AluSq2",75463334,"neg"
"3384","7","ZNF746","AluSq2",75453865,"neg"
"3385","7","ZNF746","AluSq2",75415954,"neg"
"3386","7","ZNF746","AluSq2",75409680,"neg"
"3387","7","ZNF746","AluSq2",75405641,"neg"
"3388","7","ZNF746","AluSq2",75394039,"neg"
"3389","7","ZNF746","AluSq2",75362726,"neg"
"3390","7","ZNF746","AluSq2",75344026,"neg"
"3391","7","ZNF746","AluSq2",75320437,"neg"
"3392","7","ZNF746","AluSq2",75296079,"neg"
"3393","7","ZNF746","AluSq2",75257553,"neg"
"3394","7","ZNF746","AluSq2",75212226,"neg"
"3395","7","ZNF746","AluSq2",75203021,"neg"
"3396","7","ZNF746","AluSq2",75198935,"neg"
"3397","7","ZNF746","AluSq2",75197257,"neg"
"3398","7","ZNF746","AluSq2",75191230,"neg"
"3399","7","ZNF746","AluSq2",75180442,"neg"
"3400","7","ZNF746","AluSq2",75152097,"neg"
"3401","7","ZNF746","AluSq2",75151545,"neg"
"3402","7","ZNF746","AluSq2",75142212,"neg"
"3403","7","ZNF746","AluSq2",75140202,"neg"
"3404","7","ZNF746","AluSq2",75135349,"neg"
"3405","7","ZNF746","AluSq2",75129385,"neg"
"3406","7","ZNF746","AluSq2",75120909,"neg"
"3407","7","ZNF746","AluSq2",75116028,"neg"
"3408","7","ZNF746","AluSq2",75108384,"neg"
"3409","7","ZNF746","AluSq2",75091439,"neg"
"3410","7","ZNF746","AluSq2",75075448,"neg"
"3411","7","ZNF746","AluSq2",75066931,"neg"
"3412","7","ZNF746","AluSq2",75063478,"neg"
"3413","7","ZNF746","AluSq2",75060337,"neg"
"3414","7","ZNF746","AluSq2",75047232,"neg"
"3415","7","ZNF746","AluSq2",75021761,"neg"
"3416","7","ZNF746","AluSq2",74984686,"neg"
"3417","7","ZNF746","AluSq2",74969635,"neg"
"3418","7","ZNF746","AluSq2",74968102,"neg"
"3419","7","ZNF746","AluSq2",74963176,"neg"
"3420","7","ZNF746","AluSq2",74924236,"neg"
"3421","7","ZNF746","AluSq2",74917583,"neg"
"3422","7","ZNF746","AluSq2",74915541,"neg"
"3423","7","ZNF746","AluSq2",74905847,"neg"
"3424","7","ZNF746","AluSq2",74893918,"neg"
"3425","7","ZNF746","AluSq2",74872771,"neg"
"3426","7","ZNF746","AluSq2",74863664,"neg"
"3427","7","ZNF746","AluSq2",74859982,"neg"
"3428","7","ZNF746","AluSq2",74853825,"neg"
"3429","7","ZNF746","AluSq2",74852068,"neg"
"3430","7","ZNF746","AluSq2",74838846,"neg"
"3431","7","ZNF746","AluSq2",74836867,"neg"
"3432","7","ZNF746","AluSq2",74826648,"neg"
"3433","7","ZNF746","AluSq2",74805602,"neg"
"3434","7","ZNF746","AluSq2",74778540,"neg"
"3435","7","ZNF746","AluSq2",74695837,"neg"
"3436","7","ZNF746","AluSq2",74686756,"neg"
"3437","7","ZNF746","AluSq2",74669314,"neg"
"3438","7","ZNF746","AluSq2",74657370,"neg"
"3439","7","ZNF746","AluSq2",74647696,"neg"
"3440","7","ZNF746","AluSq2",74645628,"neg"
"3441","7","ZNF746","AluSq2",74638979,"neg"
"3442","7","ZNF746","AluSq2",74600201,"neg"
"3443","7","ZNF746","AluSq2",74595295,"neg"
"3444","7","ZNF746","AluSq2",74593724,"neg"
"3445","7","ZNF746","AluSq2",74578628,"neg"
"3446","7","ZNF746","AluSq2",74541582,"neg"
"3447","7","ZNF746","AluSq2",74528687,"neg"
"3448","7","ZNF746","AluSq2",74500828,"neg"
"3449","7","ZNF746","AluSq2",74497468,"neg"
"3450","7","ZNF746","AluSq2",74480688,"neg"
"3451","7","ZNF746","AluSq2",74462696,"neg"
"3452","7","ZNF746","AluSq2",74460949,"neg"
"3453","7","ZNF746","AluSq2",74454637,"neg"
"3454","7","ZNF746","AluSq2",74397215,"neg"
"3455","7","ZNF746","MER58C",141691290,"neg"
"3456","7","ZNF746","AluSq2",74314530,"neg"
"3457","7","ZNF746","AluSq2",74286669,"neg"
"3458","7","ZNF746","AluSq2",74283220,"neg"
"3459","7","ZNF746","AluSq2",74266431,"neg"
"3460","7","ZNF746","AluSq2",74248431,"neg"
"3461","7","ZNF746","AluSq2",74246684,"neg"
"3462","7","ZNF746","AluSq2",74240363,"neg"
"3463","7","ZNF746","AluSq2",74234924,"neg"
"3464","7","ZNF746","AluSq2",74220409,"neg"
"3465","7","ZNF746","AluSq2",74218662,"neg"
"3466","7","ZNF746","AluSq2",74212338,"neg"
"3467","7","ZNF746","AluSq2",74206899,"neg"
"3468","7","ZNF746","AluSq2",74192388,"neg"
"3469","7","ZNF746","AluSq2",74190645,"neg"
"3470","7","ZNF746","AluSq2",74184355,"neg"
"3471","7","ZNF746","AluSq2",74180627,"neg"
"3472","7","ZNF746","AluSq2",74171515,"neg"
"3473","7","ZNF746","AluSq2",74094128,"neg"
"3474","7","ZNF746","MER67B",74090917,"neg"
"3475","7","ZNF746","AluSq2",74075738,"neg"
"3476","7","ZNF746","AluSq2",74075326,"neg"
"3477","7","ZNF746","AluSq2",74047869,"neg"
"3478","7","ZNF746","AluSq2",74033207,"neg"
"3479","7","ZNF746","AluSq2",74031463,"neg"
"3480","7","ZNF746","AluSq2",74004551,"neg"
"3481","7","ZNF746","AluSq2",73998153,"neg"
"3482","7","ZNF746","AluSq2",73996930,"neg"
"3483","7","ZNF746","AluSq2",73988396,"neg"
"3484","7","ZNF746","AluSq2",73951388,"neg"
"3485","7","ZNF746","AluSq2",141647711,"neg"
"3486","7","ZNF746","AluSq2",73929424,"neg"
"3487","7","ZNF746","AluSq2",73927740,"neg"
"3488","7","ZNF746","MER58C",73924298,"neg"
"3489","7","ZNF746","MER58C",73923849,"neg"
"3490","7","ZNF746","AluSq2",73895974,"neg"
"3491","7","ZNF746","AluSq2",73883024,"neg"
"3492","7","ZNF746","AluSq2",73871943,"neg"
"3493","7","ZNF746","AluSq2",73869175,"neg"
"3494","7","ZNF746","AluSq2",73863774,"neg"
"3495","7","ZNF746","AluSq2",73863343,"neg"
"3496","7","ZNF746","AluSq2",73854719,"neg"
"3497","7","ZNF746","AluSq2",73849694,"neg"
"3498","7","ZNF746","AluSq2",73834913,"neg"
"3499","7","ZNF746","AluSq2",73810754,"neg"
"3500","7","ZNF746","AluSq2",73789449,"neg"
"3501","7","ZNF746","AluSq2",73788497,"neg"
"3502","7","ZNF746","AluSq2",73779434,"neg"
"3503","7","ZNF746","AluSq2",73778279,"neg"
"3504","7","ZNF746","AluSq2",73768834,"neg"
"3505","7","ZNF746","AluSq2",73766671,"neg"
"3506","7","ZNF746","AluSq2",73766120,"neg"
"3507","7","ZNF746","AluSq2",73749245,"neg"
"3508","7","ZNF746","AluSq2",73741069,"neg"
"3509","7","ZNF746","AluSq2",73730594,"neg"
"3510","7","ZNF746","AluSq2",73729762,"neg"
"3511","7","ZNF746","AluSq2",73722765,"neg"
"3512","7","ZNF746","AluSq2",73708362,"neg"
"3513","7","ZNF746","AluSq2",73702203,"neg"
"3514","7","ZNF746","MER58C",73700037,"neg"
"3515","7","ZNF746","AluSq2",73699198,"neg"
"3516","7","ZNF746","AluSq2",73684510,"neg"
"3517","7","ZNF746","AluSq2",73603067,"neg"
"3518","7","ZNF746","AluSq2",73602772,"neg"
"3519","7","ZNF746","AluSq2",73583542,"neg"
"3520","7","ZNF746","AluSq2",73575960,"neg"
"3521","7","ZNF746","AluSq2",73563803,"neg"
"3522","7","ZNF746","AluSq2",73523245,"neg"
"3523","7","ZNF746","AluSq2",73493922,"neg"
"3524","7","ZNF746","AluSq2",141600948,"neg"
"3525","7","ZNF746","AluSq2",73440008,"neg"
"3526","7","ZNF746","AluSq2",73435793,"neg"
"3527","7","ZNF746","AluSq2",73433637,"neg"
"3528","7","ZNF746","AluSq2",73426318,"neg"
"3529","7","ZNF746","AluSq2",73340721,"neg"
"3530","7","ZNF746","AluSq2",73339066,"neg"
"3531","7","ZNF746","AluSq2",73322984,"neg"
"3532","7","ZNF746","AluSq2",73313677,"neg"
"3533","7","ZNF746","AluSq2",73301234,"neg"
"3534","7","ZNF746","AluSq2",73300400,"neg"
"3535","7","ZNF746","AluSq2",73290034,"neg"
"3536","7","ZNF746","AluSq2",73285950,"neg"
"3537","7","ZNF746","AluSq2",73284046,"neg"
"3538","7","ZNF746","AluSq2",73256090,"neg"
"3539","7","ZNF746","AluSq2",73247669,"neg"
"3540","7","ZNF746","AluSq2",73234918,"neg"
"3541","7","ZNF746","AluSq2",73192959,"neg"
"3542","7","ZNF746","AluSq2",73179487,"neg"
"3543","7","ZNF746","AluSq2",73178154,"neg"
"3544","7","ZNF746","AluSq2",73152633,"neg"
"3545","7","ZNF746","AluSq2",73144574,"neg"
"3546","7","ZNF746","AluSq2",73138857,"neg"
"3547","7","ZNF746","AluSq2",73124425,"neg"
"3548","7","ZNF746","AluSq2",73102770,"neg"
"3549","7","ZNF746","AluSq2",73087937,"neg"
"3550","7","ZNF746","AluSq2",73084125,"neg"
"3551","7","ZNF746","AluSq2",73065237,"neg"
"3552","7","ZNF746","AluSq2",73060782,"neg"
"3553","7","ZNF746","AluSq2",73013753,"neg"
"3554","7","ZNF746","AluSq2",73011992,"neg"
"3555","7","ZNF746","AluSq2",72997394,"neg"
"3556","7","ZNF746","AluSq2",72925986,"neg"
"3557","7","ZNF746","AluSq2",72919804,"neg"
"3558","7","ZNF746","AluSq2",72909553,"neg"
"3559","7","ZNF746","MER67B",72906331,"neg"
"3560","7","ZNF746","AluSq2",72891088,"neg"
"3561","7","ZNF746","AluSq2",72890695,"neg"
"3562","7","ZNF746","HERV16-int",72867805,"neg"
"3563","7","ZNF746","AluSq2",72609912,"neg"
"3564","7","ZNF746","AluSq2",72589855,"neg"
"3565","7","ZNF746","AluSq2",72586033,"neg"
"3566","7","ZNF746","AluSq2",72569846,"neg"
"3567","7","ZNF746","AluSq2",72567137,"neg"
"3568","7","ZNF746","AluSq2",72562677,"neg"
"3569","7","ZNF746","AluSq2",72527528,"neg"
"3570","7","ZNF746","AluSq2",72522604,"neg"
"3571","7","ZNF746","AluSq2",72520846,"neg"
"3572","7","ZNF746","AluSq2",72508330,"neg"
"3573","7","ZNF746","AluSq2",72506357,"neg"
"3574","7","ZNF746","AluSq2",72500947,"neg"
"3575","7","ZNF746","AluSq2",72494683,"neg"
"3576","7","ZNF746","AluSq2",72492926,"neg"
"3577","7","ZNF746","AluSq2",72478432,"neg"
"3578","7","ZNF746","AluSq2",72476107,"neg"
"3579","7","ZNF746","AluSq2",72473963,"neg"
"3580","7","ZNF746","AluSq2",72467922,"neg"
"3581","7","ZNF746","MER58C",72463251,"neg"
"3582","7","ZNF746","MER58C",72462834,"neg"
"3583","7","ZNF746","AluSq2",72415364,"neg"
"3584","7","ZNF746","AluSq2",72314614,"neg"
"3585","7","ZNF746","ORSL-2a",72306116,"neg"
"3586","7","ZNF746","ORSL-2a",72305764,"neg"
"3587","7","ZNF746","AluSq2",141463147,"neg"
"3588","7","ZNF746","AluSq2",72072421,"neg"
"3589","7","ZNF746","AluSq2",72059466,"neg"
"3590","7","ZNF746","AluSq2",72057529,"neg"
"3591","7","ZNF746","AluSq2",72032538,"neg"
"3592","7","ZNF746","AluSq2",72019470,"neg"
"3593","7","ZNF746","AluSq2",72018497,"neg"
"3594","7","ZNF746","AluSq2",72005480,"neg"
"3595","7","ZNF746","AluSq2",71947283,"neg"
"3596","7","ZNF746","AluSq2",71934315,"neg"
"3597","7","ZNF746","AluSq2",71932514,"neg"
"3598","7","ZNF746","AluSq2",71928817,"neg"
"3599","7","ZNF746","AluSq2",71906518,"neg"
"3600","7","ZNF746","AluSq2",71902692,"neg"
"3601","7","ZNF746","AluSq2",71899017,"neg"
"3602","7","ZNF746","LTR88c",71873047,"neg"
"3603","7","ZNF746","LTR88c",71872348,"neg"
"3604","7","ZNF746","AluSq2",71869940,"neg"
"3605","7","ZNF746","AluSq2",71866794,"neg"
"3606","7","ZNF746","AluSq2",71835579,"neg"
"3607","7","ZNF746","AluSq2",71834194,"neg"
"3608","7","ZNF746","AluSq2",71795290,"neg"
"3609","7","ZNF746","AluSq2",71779649,"neg"
"3610","7","ZNF746","AluSq2",71749652,"neg"
"3611","7","ZNF746","AluSq2",71729367,"neg"
"3612","7","ZNF746","AluSq2",71712625,"neg"
"3613","7","ZNF746","AluSq2",71705266,"neg"
"3614","7","ZNF746","AluSq2",71652153,"neg"
"3615","7","ZNF746","MER129",71630591,"neg"
"3616","7","ZNF746","AluSq2",71610315,"neg"
"3617","7","ZNF746","MER58C",71593767,"neg"
"3618","7","ZNF746","AluSq2",71483055,"neg"
"3619","7","ZNF746","AluSq2",71481880,"neg"
"3620","7","ZNF746","AluSq2",141394545,"neg"
"3621","7","ZNF746","AluSq2",71237165,"neg"
"3622","7","ZNF746","AluSq2",141376040,"neg"
"3623","7","ZNF746","AluSq2",71215574,"neg"
"3624","7","ZNF746","UCON8",71153922,"neg"
"3625","7","ZNF746","AluSq2",71026455,"neg"
"3626","7","ZNF746","AluSq2",70938109,"neg"
"3627","7","ZNF746","AluSq2",148386422,"neg"
"3628","7","ZNF746","AluSq2",141330072,"neg"
"3629","7","ZNF746","AluSq2",148385348,"neg"
"3630","7","ZNF746","MER58C",70728794,"neg"
"3631","7","ZNF746","MER58C",70728190,"neg"
"3632","7","ZNF746","AluSq2",70606166,"neg"
"3633","7","ZNF746","AluSq2",70417814,"neg"
"3634","7","ZNF746","MER58C",141291950,"neg"
"3635","7","ZNF746","MER4B-int",70382635,"neg"
"3636","7","ZNF746","MER4B-int",70381285,"neg"
"3637","7","ZNF746","MER4B-int",70379603,"neg"
"3638","7","ZNF746","MER4B-int",70377554,"neg"
"3639","7","ZNF746","AluSq2",70291422,"neg"
"3640","7","ZNF746","AluSq2",70197506,"neg"
"3641","7","ZNF746","AluSq2",70040851,"neg"
"3642","7","ZNF746","HERV16-int",70038016,"neg"
"3643","7","ZNF746","AluSq2",141255537,"neg"
"3644","7","ZNF746","AluSq2",141249694,"neg"
"3645","7","ZNF746","AluSq2",69955828,"neg"
"3646","7","ZNF746","AluSq2",141233604,"neg"
"3647","7","ZNF746","MER101",141226085,"neg"
"3648","7","ZNF746","AluSq2",69507727,"neg"
"3649","7","ZNF746","AluSq2",69449632,"neg"
"3650","7","ZNF746","AluSq2",69423795,"neg"
"3651","7","ZNF746","LTR88c",69381284,"neg"
"3652","7","ZNF746","AluSq2",69302246,"neg"
"3653","7","ZNF746","AluSq2",141180594,"neg"
"3654","7","ZNF746","AluSq2",141178757,"neg"
"3655","7","ZNF746","AluSq2",69172885,"neg"
"3656","7","ZNF746","AluSq2",68969134,"neg"
"3657","7","ZNF746","AluSq2",68870773,"neg"
"3658","7","ZNF746","AluSq2",68844598,"neg"
